application_id,application_date,application_month,claimed_first_name,claimed_last_name,date_of_birth,age,ssn_last4,address_line,city,state,zip_code,phone_number,email,email_domain,is_free_email_domain,employer_name,employer_industry,annual_income,housing_status,months_at_address,months_at_employer,thin_file_flag,device_id,ip_region,application_hour,num_prev_apps_same_device_7d,num_prev_apps_same_email_30d,num_prev_apps_same_phone_30d,num_prev_apps_same_address_30d,zip_ip_distance_proxy,name_email_match_score,document_uploaded,verification_note,ocr_document_text,address_explanation_text,employment_explanation_text,fraud_label,fraud_type,difficulty_level,generated_signal_score
APP-AC12A2347E6B,2024-04-23,2024-04,Nicholas,Cox,1979-05-26,45,6626,573 Garden Street,Dallas,TX,75201,590-333-4019,nicholascox@outlook.com,outlook.com,1,State University System,education,48000,own,18,19,0,DEV-2F948810C9FE4B43,NM,10,0,0,0,0,0.208,0.879,1,Document quality acceptable and all fields readable.,Health insurance card Nicholas Cox employer State University System active,Recently purchased home and previous address was rental.,Contractor converted to full-time employee recently.,0,legitimate_clean,easy,0.047
APP-B28B5716B088,2024-09-07,2024-09,Stephen,Hall,2002-06-07,22,9790,3083 Madison Avenue,Denver,CO,80201,574-628-2885,stephenhall@officeemail.com,officeemail.com,0,Microsoft,technology,53000,rent,20,3,0,DEV-9372A1ACAB534C35,MD,22,0,0,1,0,0.424,0.894,0,Identity documents match across all sources.,Tax document Stephen Hall filing address 3083 Madison Avenue Denver CO,Recently relocated for work and mailing and residential address differ temporarily.,Promoted internally and tenure reflects new role start date.,0,legitimate_noisy,easy,0.2
APP-9E1EF1950A05,2024-10-21,2024-10,Joseph,Howard,1976-05-01,48,5425,8327 Summit Drive,Columbus,OH,43201,869-890-3234,josephhoward@sbcglobal.net,sbcglobal.net,0,Meta,technology,148000,other,107,11,1,DEV-F1DDA25C685D42C6,OH,16,0,0,0,0,0.239,0.891,1,Recent address change explained and documented.,Pay stub Meta employee Joseph Howard period ending current,Address updated after recent move and utility transfer in progress.,Started new position at Meta last month.,0,legitimate_clean,easy,0.133
APP-817D1ED52150,2024-05-01,2024-05,Eric,Taylor,1993-05-18,31,5954,5192 Ranch Drive,Austin,TX,78701,829-333-4286,eric.t@companymail.com,companymail.com,0,Community Health Systems,healthcare,100000,family,21,5,0,DEV-2C6ECADE17344144,GA,14,0,0,0,0,0.319,0.506,1,Employment gap explained with supporting documents.,Driver license Eric Taylor DOB verified address Austin TX,Currently staying with family while apartment lease finalizes.,Contractor converted to full-time employee recently.,0,legitimate_noisy,medium,0.089
APP-1EBBF9132231,2024-08-15,2024-08,Brandon,Jimenez,2003-01-04,21,3634,3689 Wilson Boulevard,Philadelphia,PA,19101,304-222-9736,brandonjimenez@mail.com,mail.com,1,Allstate,insurance,32000,own,37,16,0,DEV-35FD8B96B26E4217,PA,10,0,0,0,0,0.232,0.89,1,Document quality acceptable and all fields readable.,Direct deposit form Brandon Jimenez employer Allstate verified,Currently staying with family while apartment lease finalizes.,Relocated for spouse employment and found new job in Philadelphia.,0,legitimate_clean,easy,0.042
APP-B266856E0249,2024-06-21,2024-06,Patricia,Reed,1996-10-09,28,9153,8037 Garden Street,St Louis,MO,63101,835-610-3049,patricia.reed70@yahoo.com,yahoo.com,1,UnitedHealth Group,healthcare,54000,rent,16,89,1,DEV-0DA3DFADD3874802,MO,8,0,0,0,0,0.198,0.944,1,Income documentation matches stated amount.,Health insurance card Patricia Reed employer UnitedHealth Group active,Moved to St Louis last month for new job opportunity.,Relocated for spouse employment and found new job in St Louis.,0,legitimate_clean,medium,0.176
APP-AE4B637628F8,2024-04-30,2024-04,Donna,Castillo,1981-05-24,43,9274,9715 Water Street,Pittsburgh,PA,15201,533-678-9303,donna86@outlook.com,outlook.com,1,General Motors,manufacturing,42000,rent,23,1,0,DEV-F48AB58F908B486F,PA,8,0,0,0,0,0.468,0.372,1,Phone number verified through callback.,Professional license Donna Castillo address Pittsburgh PA valid,Temporary housing while relocating to PA for employment.,Contractor converted to full-time employee recently.,0,legitimate_noisy,medium,0.206
APP-2F74B89B4427,2024-04-03,2024-04,Paul,Reed,1967-04-20,57,6172,7494 Summit Drive,Fresno,CA,93701,864-979-8354,paul_reed@officeemail.com,officeemail.com,0,Meta,technology,167000,rent,60,46,0,DEV-1601A47B029C4558,CA,16,0,0,0,0,0.21,0.894,1,Phone number verified through callback.,Name Paul Reed Address 7494 Summit Drive Fresno CA,Moved to Fresno last month for new job opportunity.,Relocated for spouse employment and found new job in Fresno.,0,legitimate_clean,easy,0.0
APP-E7520C95EA7E,2024-02-01,2024-02,Justin,Jackson,1995-05-04,29,9779,2871 Freedom Avenue,Albuquerque,NM,87101,832-954-3614,justin.j@workmail.com,workmail.com,0,Goldman Sachs,finance,133000,rent,24,6,0,DEV-A05BDB50C4314702,TX,18,0,0,0,0,0.213,0.465,1,Email address pattern suggests auto-generated handle.,Professional license Justin Jackson address Albuquerque NM valid,Currently staying with family while apartment lease finalizes.,Contractor converted to full-time employee recently.,0,legitimate_noisy,hard,0.048
APP-F1B0CF16D09D,2024-06-22,2024-06,Lisa,Ross,1949-11-03,75,2137,6443 Spring Street,Phoenix,AZ,85001,519-264-6371,lisa_ross@gmail.com,gmail.com,1,American Express,finance,188000,rent,22,89,0,DEV-191D408868E847EA,AZ,8,0,0,0,0,0.005,0.909,1,Employment gap explained with supporting documents.,Tax document Lisa Ross filing address 6443 Spring Street Phoenix AZ,Address updated after recent move and utility transfer in progress.,Started new position at American Express last month.,0,legitimate_clean,easy,0.047
APP-0DCB9F4A1506,2024-03-31,2024-03,Kevin,Garcia,1999-02-28,25,5741,9743 School Road,Phoenix,AZ,85001,373-341-9845,kevin1@hotmail.com,hotmail.com,1,Nationwide,insurance,42000,own,30,44,0,DEV-8E8B65D6D25044B4,AZ,16,0,0,0,0,0.116,0.379,1,Employment confirmed with HR department.,Credit union statement member Kevin Garcia address verified Phoenix,Currently staying with family while apartment lease finalizes.,Relocated for spouse employment and found new job in Phoenix.,0,legitimate_clean,medium,0.097
APP-3A85F310FB39,2024-01-11,2024-01,Mary,Ross,1997-05-05,27,9824,816 Church Street,Pittsburgh,PA,15201,213-209-2742,mary.ross@att.net,att.net,0,UnitedHealth Group,healthcare,43000,rent,37,23,0,DEV-B17B48E12DA84A0E,PA,19,0,0,0,0,0.046,0.932,1,Email confirmed through verification link.,Driver license Mary Ross DOB verified address Pittsburgh PA,Temporary housing while relocating to PA for employment.,Relocated for spouse employment and found new job in Pittsburgh.,0,legitimate_clean,easy,0.0
APP-906B3D90EA47,2024-10-15,2024-10,Samantha,Davis,1962-02-15,62,2255,5418 Ridge Road,Cincinnati,OH,45201,993-280-1940,samantha_davis@mail.com,mail.com,1,Bank of America,finance,110000,family,110,14,0,DEV-B76B86C5FFA74D6A,OH,16,0,0,0,0,0.005,0.885,1,Email confirmed through verification link.,Utility bill account holder Samantha Davis service address Cincinnati OH,Currently staying with family while apartment lease finalizes.,Returned to workforce after parental leave.,0,legitimate_clean,medium,0.019
APP-9C980A90CF67,2024-04-22,2024-04,Alexander,White,1986-02-07,38,2210,8609 Meadow Lane,San Diego,CA,92101,905-896-8935,alexander.white98@companymail.com,companymail.com,0,Intel Corporation,technology,190000,rent,88,19,0,DEV-0204159D994F4ACF,FL,8,0,0,0,0,0.227,0.903,1,Employment gap explained with supporting documents.,Professional license Alexander White address San Diego CA valid,Currently staying with family while apartment lease finalizes.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.042
APP-040BD3308E3A,2024-05-18,2024-05,Mary,Reed,1986-08-05,38,4211,6931 Maple Drive,Albuquerque,NM,87101,550-381-6927,mreed@workmail.com,workmail.com,0,American Express,finance,74000,rent,100,38,0,DEV-1927D4F128A74417,NM,14,0,0,0,0,0.209,0.549,1,Standard verification completed without issues.,Vehicle registration Mary Reed address Albuquerque NM current,Temporary housing while relocating to NM for employment.,Returned to workforce after parental leave.,0,legitimate_clean,easy,0.0
APP-3222CEFC1BEA,2024-01-18,2024-01,Brandon,Reyes,1985-02-15,39,5411,1095 Bay Street,San Diego,CA,92101,712-996-7382,account250@ymail.com,ymail.com,1,3M Company,manufacturing,80000,family,1,5,1,DEV-CLUSTER-0000,TX,2,3,0,2,3,0.408,0.048,1,High device reuse observed across unrelated identities.,Document appears to show different state than CA,No clear explanation for address mismatch with documents.,Career change to manufacturing industry and short tenure expected.,1,coordinated_attack,medium,0.857
APP-8D59D479E9D2,2024-09-02,2024-09,Richard,Rogers,1994-11-17,30,8891,8214 Mountain View Drive,Atlanta,GA,30301,421-618-4869,richard68@verizon.net,verizon.net,0,Caterpillar,manufacturing,61000,rent,57,9,0,DEV-1F305AE8CCB94A01,GA,10,0,0,0,0,0.277,0.501,1,Applicant confirmed recent move and provided updated utility bill.,Professional license Richard Rogers address Atlanta GA valid,Recently purchased home and previous address was rental.,Contractor converted to full-time employee recently.,0,legitimate_clean,easy,0.0
APP-BA7763757378,2024-10-02,2024-10,Brandon,Mendoza,2005-09-28,19,5932,6800 Madison Avenue,Cleveland,OH,44101,534-575-1644,brandon_mendoza@comcast.net,comcast.net,0,Hyatt Hotels,hospitality,28000,own,111,6,0,DEV-DEE5884049BF41E4,OH,19,0,0,0,0,0.09,0.934,1,Address history verified through public records.,Employment verification Brandon Mendoza position confirmed Hyatt Hotels,Recently purchased home and previous address was rental.,Relocated for spouse employment and found new job in Cleveland.,0,legitimate_clean,easy,0.0
APP-D0D02ED6F570,2024-12-23,2024-12,Nicholas,Ramirez,1969-05-18,55,3436,9044 Cedar Lane,San Francisco,CA,94101,320-930-9668,n3092@professionalmail.com,professionalmail.com,0,McDonalds,hospitality,42000,own,20,6,0,DEV-62A50BB6A9D74F2F,CA,5,2,0,0,0,0.365,0.0,1,Document text inconsistent with entered application details.,Credit union statement member Nicholas Ramirez address verified San Francisco,Recently relocated for work and mailing and residential address differ temporarily.,Career change to hospitality industry and short tenure expected.,0,legitimate_noisy,hard,0.272
APP-69C88342C9E4,2024-09-25,2024-09,Lisa,Peterson,1983-04-22,41,7658,2025 Lake Drive,Austin,TX,78701,657-295-6356,lisa96@comcast.net,comcast.net,0,Hyatt Hotels,hospitality,45000,rent,1,12,0,DEV-24B896B0BE6C42F3,TX,5,0,0,0,0,0.489,0.423,1,Employment confirmed with HR department.,Mortgage statement borrower Lisa Peterson property Austin TX,Address updated after recent move and utility transfer in progress.,Promoted internally and tenure reflects new role start date.,0,legitimate_noisy,hard,0.28
APP-936B7E202053,2024-03-02,2024-03,Linda,Alvarez,1974-12-09,50,6107,2947 Oak Avenue,Pittsburgh,PA,15201,826-436-1991,lindaalvarez@hotmail.com,hotmail.com,1,Cisco Systems,technology,126000,family,23,14,0,DEV-A42DB702A8B7483B,PA,6,0,0,0,0,0.258,0.947,1,Phone number verified through callback.,Health insurance card Linda Alvarez employer Cisco Systems active,Recently relocated for work and mailing and residential address differ temporarily.,Returned to workforce after parental leave.,0,legitimate_noisy,medium,0.059
APP-B1D774648F1D,2024-12-15,2024-12,Jeffrey,Hernandez,1985-03-11,39,6762,4848 Monroe Drive,Nashville,TN,37201,239-264-6689,jhernandez@charter.net,charter.net,0,Kaiser Permanente,healthcare,115000,rent,18,3,0,DEV-7662E41BBDE745FA,TN,9,1,0,0,0,0.417,0.5,1,Phone number recently associated with other flagged applications.,Vehicle registration Jeffrey Hernandez address Nashville TN current,Temporary housing while relocating to TN for employment.,Relocated for spouse employment and found new job in Nashville.,0,legitimate_noisy,medium,0.152
APP-C659EADDB9D6,2024-05-14,2024-05,Raymond,Gutierrez,1969-10-15,55,5576,661 Wilson Boulevard,Las Vegas,NV,89101,646-762-9627,user8007@ymail.com,ymail.com,1,McDonalds,hospitality,35000,family,3,10,0,DEV-562927A914E64943,NV,11,0,0,0,0,0.418,0.008,1,Identity documents match across all sources.,Employer name not matching stated McDonalds,College graduate recently moved to new city for first job.,Relocated for spouse employment and found new job in Las Vegas.,0,legitimate_noisy,hard,0.278
APP-0129E4C0DAFF,2024-06-15,2024-06,Gregory,Chavez,1987-02-28,37,9002,1712 Queen Avenue,Minneapolis,MN,55401,580-694-2195,gregory.chavez41@att.net,att.net,0,University of California,education,63000,rent,23,57,0,DEV-A7945F1D210C4B7B,MN,11,0,0,0,0,0.172,0.866,1,Phone and email both verified successfully.,Name Gregory Chavez Address 1712 Queen Avenue Minneapolis MN,Temporary housing while relocating to MN for employment.,Returned to workforce after parental leave.,0,legitimate_clean,easy,0.034
APP-D75BA3929AE4,2024-05-04,2024-05,Samuel,Richardson,1974-12-20,50,9338,9947 Summit Drive,Columbus,OH,43201,509-376-7795,samuel.richardson@yahoo.com,yahoo.com,1,JB Hunt,logistics,51000,family,13,18,0,DEV-4723889442CB422A,OH,10,2,0,0,0,0.4,0.935,1,Phone and email both verified successfully.,Driver license Samuel Richardson DOB verified address Columbus OH,Recently relocated for work and mailing and residential address differ temporarily.,Career change to logistics industry and short tenure expected.,0,legitimate_noisy,medium,0.096
APP-759A438BC2A8,2024-08-25,2024-08,Mary,Walker,1990-03-12,34,0427,1793 Harbor Drive,Detroit,MI,48201,571-447-1509,mary.w@enterprisemail.com,enterprisemail.com,0,Salesforce,technology,142000,own,53,52,0,DEV-79FEBE232CBD4F62,MI,9,0,0,0,0,0.131,0.475,1,Phone and email both verified successfully.,Utility statement confirms service address and applicant name,College graduate recently moved to new city for first job.,Relocated for spouse employment and found new job in Detroit.,0,legitimate_clean,medium,0.086
APP-8AC891E56BC8,2024-03-10,2024-03,Joshua,Phillips,1950-06-05,74,0390,8991 Valley Drive,Denver,CO,80201,537-802-2479,joshua.p@cox.net,cox.net,0,Oracle,technology,89000,rent,20,9,0,DEV-E599C9E08EB54421,CO,3,0,0,0,0,0.325,0.512,1,Name variation due to nickname but documents otherwise consistent.,Employer Oracle not found on provided document,Currently staying with family while apartment lease finalizes.,Promoted internally and tenure reflects new role start date.,0,legitimate_noisy,hard,0.093
APP-E7D1AFEE5AE8,2024-03-31,2024-03,Patrick,Perez,1969-07-04,55,2593,3721 Maple Drive,Detroit,MI,48201,216-715-9928,pperez@businessmail.com,businessmail.com,0,Community College District,education,44000,rent,108,48,0,DEV-49E81F3A3415426A,MI,22,0,0,0,0,0.114,0.516,1,Employment gap explained with supporting documents.,Voter registration Patrick Perez address 3721 Maple Drive Detroit confirmed,Address updated after recent move and utility transfer in progress.,Relocated for spouse employment and found new job in Detroit.,0,legitimate_clean,easy,0.0
APP-9EA8B5F74D3F,2024-06-18,2024-06,David,Jimenez,1999-03-04,25,1735,6630 Washington Boulevard,Jacksonville,FL,32201,745-887-3018,david.j@earthlink.net,earthlink.net,0,Boeing,manufacturing,72000,family,111,24,0,DEV-62D21D9648114521,FL,14,0,0,0,0,0.205,0.501,1,Standard verification completed without issues.,Utility bill account holder David Jimenez service address Jacksonville FL,Moved to Jacksonville last month for new job opportunity.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.0
APP-E679A286FF88,2024-09-06,2024-09,Laura,Hernandez,1993-03-21,31,5527,6343 Sunny Lane,Cincinnati,OH,45201,631-846-7631,laura_hernandez@msn.com,msn.com,1,Community College District,education,61000,rent,55,35,0,DEV-95EE2EACFE4647B3,OH,13,0,0,0,0,0.266,0.891,1,Applicant confirmed recent move and provided updated utility bill.,Pay stub Community College District employee Laura Hernandez period ending current,Recently purchased home and previous address was rental.,Started new position at Community College District last month.,0,legitimate_clean,medium,0.066
APP-7826F37D13C6,2024-09-13,2024-09,Jason,Phillips,1954-01-28,70,0218,1309 Valley Drive,Boston,MA,2101,648-475-1207,jason.phillips@cox.net,cox.net,0,Oracle,technology,81000,rent,31,10,0,DEV-39ECFAD4A97340E6,MA,14,0,0,0,0,0.24,0.913,1,Email confirmed through verification link.,Tax document Jason Phillips filing address 1309 Valley Drive Boston MA,Recently relocated for work and mailing and residential address differ temporarily.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.0
APP-F0181DD0EA57,2024-05-24,2024-05,Edward,Morris,1976-02-22,48,7210,1855 Lakeside Drive,Phoenix,AZ,85001,394-343-8414,emorris@att.net,att.net,0,Target,retail,58000,rent,62,91,0,DEV-78B79EA24ECF469D,AZ,16,0,0,0,0,0.282,0.53,1,Document quality acceptable and all fields readable.,ID card Edward Morris address matches application Phoenix AZ,Temporary housing while relocating to AZ for employment.,Returned to workforce after parental leave.,0,legitimate_clean,medium,0.032
APP-82C5C1E7ECB1,2024-11-10,2024-11,Kathleen,Scott,1973-07-18,51,1860,8872 Bridge Street,Omaha,NE,68101,232-446-4064,kathleen.scott@ymail.com,ymail.com,1,Hyatt Hotels,hospitality,26000,own,69,34,0,DEV-0CFEF6F5013F432C,MN,17,0,0,0,0,0.155,0.891,1,Address confirmed via utility statement.,Tax document Kathleen Scott filing address 8872 Bridge Street Omaha NE,Recently purchased home and previous address was rental.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.044
APP-11EA0051CA75,2024-02-25,2024-02,Katherine,Brown,1978-12-20,46,6731,6440 Park Avenue,Baltimore,MD,21201,762-554-1837,kbrown@mail.com,mail.com,1,General Electric,manufacturing,57000,family,14,7,0,DEV-631ED3C9D85C4126,MD,17,0,0,0,0,0.282,0.499,1,Document quality acceptable and all fields readable.,Name partially unreadable address mismatch,College graduate recently moved to new city for first job.,Contractor converted to full-time employee recently.,0,legitimate_noisy,medium,0.073
